,id,name,model,status,hasgpr,exchange,gapfilled,gpr_nogap,gpr_gapfill
247,rxn00670_c0,propanoyl_CoA_phosphate_propanoyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS07135,ACZ81_RS07135
248,rxn01870_c0,D_Fructose_1_phosphate_D_glyceraldehyde_3_phosphate_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03955,ACZ81_RS03955
249,rxn01106_c0,2_Phospho_D_glycerate_2_3_phosphomutase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01630,ACZ81_RS01630
250,rxn00616_c0,sn_Glycerol_3_phosphate_acceptor_2_oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01025,ACZ81_RS01025
251,rxn00505_c0,Isocitrate_NAD_plus__oxidoreductase_decarboxylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS04740,ACZ81_RS04740
252,rxn00543_c0,ethanol_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15075,ACZ81_RS15075
253,rxn01476_c0,6_Phospho_D_glucono_1_5_lactone_lactonohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS11750,ACZ81_RS11750
254,rxn01333_c0,sedoheptulose_7_phosphate_D_glyceraldehyde_3_phosphate_glyceronetransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15040,ACZ81_RS15040
255,rxn00159_c0,S_malate_NAD_plus__oxidoreductase_decarboxylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01995,ACZ81_RS01995
256,rxn00799_c0,S_malate_hydro_lyase_fumarate_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15485 or ACZ81_RS10130,ACZ81_RS10130 or ACZ81_RS15485
257,rxn01977_c0,alpha_D_Glucose_6_phosphate_ketol_isomerase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15045 or ACZ81_RS11730,ACZ81_RS15045 or ACZ81_RS11730
258,rxn00011_c0,pyruvate_thiamin_diphosphate_acetaldehydetransferase_decarboxylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS14655 or ACZ81_RS02225 or ACZ81_RS18265 or ACZ81_RS02230,ACZ81_RS02225 or ACZ81_RS14655 or ACZ81_RS02230 or ACZ81_RS18265
259,rxn00459_c0,2_phospho_D_glycerate_hydro_lyase_phosphoenolpyruvate_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS04575,ACZ81_RS04575
260,rxn00770_c0,ATP_D_ribose_5_phosphate_diphosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS07305,ACZ81_RS07305
261,rxn00175_c0,Acetate_CoA_ligase_AMP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16850,ACZ81_RS16850
262,rxn01387_c0,Isocitrate_NADP_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09200,ACZ81_RS09200
263,rxn01115_c0,6_phospho_D_gluconate_NADP_plus__2_oxidoreductase_decarboxylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS11705,ACZ81_RS11705
264,rxn00161_c0,S_Malate_NADP_plus__oxidoreductaseoxaloacetate_decarboxylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17700,ACZ81_RS17700
265,rxn03249_c0,S_hydroxyhexanoyl_CoA_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02650 or ACZ81_RS06160 or ACZ81_RS08650,ACZ81_RS06160 or ACZ81_RS08650 or ACZ81_RS02650
266,rxn00615_c0,ATP_glycerol_3_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01015,ACZ81_RS01015
267,rxn00083_c0,NADPH_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS18910 or ACZ81_RS16255 or ACZ81_RS18900 or ACZ81_RS18905,ACZ81_RS16255 or ACZ81_RS18910 or ACZ81_RS18905 or ACZ81_RS18900
268,rxn00874_c0,butanoyl_CoA_acetyl_CoA_C_butanoyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS08655 or ACZ81_RS08280 or ACZ81_RS02645 or ACZ81_RS06155,ACZ81_RS02645 or ACZ81_RS08280 or ACZ81_RS06155 or ACZ81_RS08655
269,rxn00785_c0,D_Fructose_6_phosphate_D_glyceraldehyde_3_phosphate_glycolaldehyde_transferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03935,ACZ81_RS03935
270,rxn00216_c0,ATP_D_glucose_6_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS11740,ACZ81_RS11740
271,rxn00558_c0,D_glucose_6_phosphate_aldose_ketose_isomerase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15045,ACZ81_RS15045
272,rxn00077_c0,ATP_NAD_plus__2_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06990,ACZ81_RS06990
273,rxn01388_c0,isocitrate_hydro_lyase_cis_aconitate_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03425 or ACZ81_RS01640 or ACZ81_RS03455,ACZ81_RS01640 or ACZ81_RS03455 or ACZ81_RS03425
274,rxn01200_c0,Sedoheptulose_7_phosphate_D_glyceraldehyde_3_phosphate_glycolaldehyde_transferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03935,ACZ81_RS03935
275,rxn01241_c0,Dihydrolipoamide_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS14645,ACZ81_RS14645
276,rxn02185_c0,2_Acetolactate_pyruvate_lyase_carboxylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02230 or ACZ81_RS18265 or ACZ81_RS02225,ACZ81_RS18265 or ACZ81_RS02230 or ACZ81_RS02225
277,rxn01275_c0,ATP_D_Gluconate_6_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16640,ACZ81_RS16640
278,rxn00122_c0,ATP_FMN_adenylyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS13260,ACZ81_RS13260
279,rxn00985_c0,ATP_propanoate_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS07130,ACZ81_RS07130
280,rxn08094_c0,2_Oxoglutarate_dehydrogenase_complex_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09800 or ACZ81_RS09795 or ACZ81_RS14645,ACZ81_RS09800 or ACZ81_RS14645 or ACZ81_RS09795
281,rxn01975_c0,beta_D_Glucose_6_phosphate_NADP_plus__1_oxoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS11755,ACZ81_RS11755
282,rxn05468_c0,TRANS_RXNAVI_26568ce_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
283,rxn00974_c0,citrate_hydro_lyase_cis_aconitate_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01640 or ACZ81_RS03425 or ACZ81_RS03455,ACZ81_RS01640 or ACZ81_RS03425 or ACZ81_RS03455
284,rxn00256_c0,acetyl_CoA_oxaloacetate_C_acetyltransferase_thioester_hydrolysing_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09770,ACZ81_RS09770
285,rxn02167_c0,S_3_Hydroxybutanoyl_CoA_hydro_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02650 or ACZ81_RS14040 or ACZ81_RS06160 or ACZ81_RS12490,ACZ81_RS06160 or ACZ81_RS12490 or ACZ81_RS14040 or ACZ81_RS02650
286,rxn00441_c0,R00621_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09795,ACZ81_RS09795
287,rxn03250_c0,S_Hydroxyhexanoyl_CoA_hydro_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02650 or ACZ81_RS12490 or ACZ81_RS06160 or ACZ81_RS14040,ACZ81_RS14040 or ACZ81_RS12490 or ACZ81_RS06160 or ACZ81_RS02650
288,rxn00623_c0,hydrogen_sulfide_NADP_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17900 or ACZ81_RS16285 or ACZ81_RS16290,ACZ81_RS16285 or ACZ81_RS17900 or ACZ81_RS16290
289,rxn00224_c0,protoheme_ferro_lyase_protoporphyrin_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS18275,ACZ81_RS18275
290,rxn00604_c0,D_glucose_6_phosphate_NADP_plus__1_oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS11755,ACZ81_RS11755
291,rxn05467_c0,CO2_transporter_via_diffusion_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
292,rxn00330_c0,acetyl_CoA_glyoxylate_C_acetyltransferase_thioester_hydrolysing__carboxymethyl_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS13695,ACZ81_RS13695
293,rxn08173_c0,F1_ATPase_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
294,rxn14418_c0,cytochrome_bd_reductase_ubiquinol__2_protons_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
295,rxn14419_c0,cytochrome_bd_oxidase_2_protons_translocated_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
296,rxn10122_c0,NADH_dehydrogenase_ubiquinone_8__35_protons_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
297,rxn05488_c0,acetate_reversible_transport_via_proton_symport_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
298,rxn05226_c0,D_glucose_transport_via_PEP_Pyr_PTS_c0,KEGG,nogpr,False,False,False,Unknown,Unknown
299,rxn02201_c0,2_amino_4_hydroxy_6_hydroxymethyl_7_8_dihydropteridine_diphosphate_4_aminobenzoate_2_amino_4_hydroxydihydropteridine_6_methenyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09385,ACZ81_RS09385
300,rxn00351_c0,gamma_L_glutamyl_L_cysteine_glycine_ligase_ADP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS14915,ACZ81_RS14915
301,rxn05994_c0,acyl_acyl_carrier_protein_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16715,ACZ81_RS16715
302,rxn07431_c0,R07600_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10145 or ACZ81_RS10150,ACZ81_RS10145 or ACZ81_RS10150
303,rxn00062_c0,ATP_phosphohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03565,ACZ81_RS03565
304,rxn11567_c0,beta_D_Galactosyl_1_4_beta_D_glucosylceramide_galactohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01185,ACZ81_RS01185
305,rxn00423_c0,acetyl_CoA_L_serine_O_acetyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS00810 or ACZ81_RS13555,ACZ81_RS13555 or ACZ81_RS00810
306,rxn00364_c0,ATP_CMP_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10675,ACZ81_RS10675
307,rxn03408_c0,UDP_N_acetyl_D_glucosamine_undecaprenyl_diphospho_N_acetylmuramoyl_L_alanyl_gamma_D_glutamyl_meso_2_6_diaminopimeloyl_D_alanyl_D_alanine_4_beta_N_acetylglucosaminlytransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS14765,ACZ81_RS14765
308,rxn02415_c0,R03367_c0,KEGG,hasgpr,True,False,False,ACZ81_RS00880,ACZ81_RS00880
309,rxn00646_c0,L_glutamate_L_cysteine_gamma_ligase_ADP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS05835,ACZ81_RS05835
310,rxn01673_c0,ATP_dCDP_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS13495,ACZ81_RS13495
311,rxn00642_c0,GDP_mannose_4_6_hydro_lyase_GDP_4_dehydro_6_deoxy_D_mannose_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17155,ACZ81_RS17155
312,rxn00022_c0,maltose_glucohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS14000,ACZ81_RS14000
313,rxn02000_c0,dTDP_4_dehydro_6_deoxy_D_glucose_3_5_epimerase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17050,ACZ81_RS17050
314,rxn03239_c0,S_3_Hydroxyhexadecanoyl_CoA_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS08650 or ACZ81_RS06160 or ACZ81_RS02650,ACZ81_RS02650 or ACZ81_RS08650 or ACZ81_RS06160
315,rxn06434_c0,L_Asparagine_tRNAAsn_ligase_AMP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06625,ACZ81_RS06625
316,rxn11962_c0,R02670_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16130 or ACZ81_RS02015 or ACZ81_RS16920 or ACZ81_RS11995,ACZ81_RS16130 or ACZ81_RS02015 or ACZ81_RS11995 or ACZ81_RS16920
317,rxn00107_c0,ATP_2_deoxy_5_hydroxymethylcytidine_5_diphosphate_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS13495,ACZ81_RS13495
318,rxn06096_c0,1_4_alpha_D_Glucan_orthophosphate_alpha_D_glucosyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS11720 or ACZ81_RS09840 or ACZ81_RS07425,ACZ81_RS11720 or ACZ81_RS07425 or ACZ81_RS09840
319,rxn04070_c0,pyridoxine_5_phosphate_synthase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03545,ACZ81_RS03545
320,rxn01358_c0,inosine_phosphate_alpha_D_ribosyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS05325,ACZ81_RS05325
321,rxn01867_c0,p_cumic_alcohol_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS14055,ACZ81_RS14055
322,rxn06449_c0,L_Valine_tRNAVal_ligase_AMP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15615,ACZ81_RS15615
323,rxn01219_c0,ATP_dCMP_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10675,ACZ81_RS10675
324,rxn07882_c0,3_hydroxy_5_methylhex_4_enoyl_CoA_hydro_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06160 or ACZ81_RS12490 or ACZ81_RS14040 or ACZ81_RS02650,ACZ81_RS12490 or ACZ81_RS06160 or ACZ81_RS14040 or ACZ81_RS02650
325,rxn00800_c0,N6_1_2_dicarboxyethylAMP_AMP_lyase_fumarate_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09180,ACZ81_RS09180
326,rxn01705_c0,dCTP_cytidine_5_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16760,ACZ81_RS16760
327,rxn09177_c0,R_4_Phosphopantothenate_L_cysteine_ligase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS00235,ACZ81_RS00235
328,rxn00211_c0,UDP_glucose_NAD_plus__6_oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17035,ACZ81_RS17035
329,rxn06441_c0,L_Leucine_tRNALeu_ligase_AMP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09340,ACZ81_RS09340
330,rxn00179_c0,ATP_L_glutamate_5_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09460 or ACZ81_RS19675,ACZ81_RS09460 or ACZ81_RS19675
331,rxn04274_c0,cis_2_Methyl_5_isopropylhexa_2_5_dienoyl_CoA_hydro_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06160 or ACZ81_RS12490 or ACZ81_RS14040 or ACZ81_RS02650,ACZ81_RS02650 or ACZ81_RS14040 or ACZ81_RS12490 or ACZ81_RS06160
332,rxn00192_c0,acetyl_CoA_L_glutamate_N_acetyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02035,ACZ81_RS02035
333,rxn00738_c0,1_aminocyclopropane_1_carboxylate_aminohydrolase_isomerizing_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15155,ACZ81_RS15155
334,rxn01218_c0,2_Deoxycytidine_5_monophosphate_phosphohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS19360 or ACZ81_RS11245 or ACZ81_RS03135,ACZ81_RS19360 or ACZ81_RS03135 or ACZ81_RS11245
335,rxn06522_c0,Monocarboxylic_acid_amide_amidohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS19175 or ACZ81_RS07900,ACZ81_RS07900 or ACZ81_RS19175
336,rxn00509_c0,Succinate_semialdehyde_NADP_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS19350,ACZ81_RS19350
337,rxn02316_c0,UTP_D_Tagatose_6_phosphate_1_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10020,ACZ81_RS10020
338,rxn00501_c0,3_Oxopropanoate_NAD_plus__oxidoreductase_decarboxylating__CoA_acetylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16015 or ACZ81_RS16580,ACZ81_RS16015 or ACZ81_RS16580
339,rxn04895_c0,1_1_dichloroethylene_epoxide_glutathione_S_chloroepoxyethyltransferase_2_S_glutathionylacetyl_chloride_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS08480 or ACZ81_RS19825 or ACZ81_RS15455 or ACZ81_RS00775 or ACZ81_RS14980,ACZ81_RS08480 or ACZ81_RS19825 or ACZ81_RS15455 or ACZ81_RS14980 or ACZ81_RS00775
340,rxn02320_c0,5_Amino_2_oxopentanoate_2_oxoglutarate_aminotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS11420 or ACZ81_RS12715 or ACZ81_RS16165,ACZ81_RS11420 or ACZ81_RS16165 or ACZ81_RS12715
341,rxn03384_c0,Uroporphyrinogen_I_carboxy_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS18340,ACZ81_RS18340
342,rxn02504_c0,2_amino_4_hydroxy_6_D_erythro_1_2_3_trihydroxypropyl_7_8_dihydropteridine_glycolaldehyde_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03295,ACZ81_RS03295
343,rxn07872_c0,R08083_c0,KEGG,hasgpr,True,False,False,ACZ81_RS07295,ACZ81_RS07295
344,rxn00262_c0,L_Aspartic_acid_oxygen_oxidoreductase_deaminating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS13140,ACZ81_RS13140
345,rxn03173_c0,R04638_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06390,ACZ81_RS06390
346,rxn03039_c0,1_5_Phosphoribosyl_5_amino_4_imidazolecarboxamide_pyrophosphate_phosphoribosyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS12820,ACZ81_RS12820
347,rxn03423_c0,N4_Acetylaminobutanal_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02375,ACZ81_RS02375
348,rxn11642_c0,4_hydroxy_3_polyprenylbenzoate_carboxy_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17430 or ACZ81_RS00880,ACZ81_RS00880 or ACZ81_RS17430
349,rxn00898_c0,2_3_Dihydroxy_3_methylbutanoate_hydro_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS19600,ACZ81_RS19600
350,rxn07908_c0,5_fluoromuconolactone_lactonohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS14190,ACZ81_RS14190
351,rxn05334_c0,3R_3_Hydroxybutanoyl_acyl_carrier_protein_hydro_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10285 or ACZ81_RS04880,ACZ81_RS10285 or ACZ81_RS04880
352,rxn00890_c0,3_O_alpha_D_Galactosyl_1D_myo_inositol_galactohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01000,ACZ81_RS01000
353,rxn06817_c0,5_L_glutamyl_peptide_Se_Methylselenocysteine_5_glutamyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01825 or ACZ81_RS02395 or ACZ81_RS11015,ACZ81_RS01825 or ACZ81_RS11015 or ACZ81_RS02395
354,rxn01843_c0,2_phenylacetamide_amidohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS07900 or ACZ81_RS19175,ACZ81_RS19175 or ACZ81_RS07900
355,rxn00816_c0,Lactose_galactohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS01185,ACZ81_RS01185
356,rxn11808_c0,4_glutathionyl_cyclophosphamide_hydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS19825 or ACZ81_RS08480 or ACZ81_RS15455 or ACZ81_RS00775 or ACZ81_RS14980,ACZ81_RS08480 or ACZ81_RS19825 or ACZ81_RS00775 or ACZ81_RS14980 or ACZ81_RS15455
357,rxn02988_c0,glycerone_phosphate_iminosuccinate_alkyltransferase_cyclizing_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06460,ACZ81_RS06460
358,rxn11767_c0,S_adenosyl_L_methionine_6_thioinosine_5_monophosphate_S_methyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06970,ACZ81_RS06970
359,rxn04792_c0,S_hydroxymethylglutathione_dehydrogenase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15075,ACZ81_RS15075
360,rxn01021_c0,Methylthioadenosine_methylthioribohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS18800 or ACZ81_RS15365 or ACZ81_RS11780,ACZ81_RS15365 or ACZ81_RS18800 or ACZ81_RS11780
361,rxn00165_c0,L_serine_ammonia_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10115 or ACZ81_RS19595,ACZ81_RS19595 or ACZ81_RS10115
362,rxn04810_c0,1R_glutathionyl_2R_hydroxy_1_2_dihydronaphthalene_glutathione_lyase_epoxide_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15455 or ACZ81_RS19825 or ACZ81_RS08480 or ACZ81_RS00775 or ACZ81_RS14980,ACZ81_RS08480 or ACZ81_RS15455 or ACZ81_RS14980 or ACZ81_RS00775 or ACZ81_RS19825
363,rxn01117_c0,D_arabinose_5_phosphate_aldose_ketose_isomerase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03755,ACZ81_RS03755
364,rxn11548_c0,S_Adenosyl_L_methionine_tRNA_guanine_N1_methyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06265,ACZ81_RS06265
365,rxn01331_c0,D_erythrose_4_phosphate_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03940,ACZ81_RS03940
366,rxn00671_c0,2_Methyl_3_oxopropanoate_NAD_plus__oxidoreductase_CoA_propanoylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16015 or ACZ81_RS16580,ACZ81_RS16015 or ACZ81_RS16580
367,rxn00710_c0,orotidine_5_phosphate_carboxy_lyase_UMP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10640,ACZ81_RS10640
368,rxn06300_c0,L_Alanine_tRNAAla_ligase_AMP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS05390,ACZ81_RS05390
369,rxn02305_c0,2_methyl_4_amino_5_hydroxymethylpyrimidine_diphosphate_4_methyl_5_2_phosphoethyl_thiazole_2_methyl_4_aminopyridine_5_methenyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS00495,ACZ81_RS00495
370,rxn00910_c0,5_methyltetrahydrofolate_NADP_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17710,ACZ81_RS17710
371,rxn01129_c0,dATP_uridine_5_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS16760,ACZ81_RS16760
372,rxn03597_c0,2_chloroethanol_cytochrome_c_oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS15895 or ACZ81_RS05725,ACZ81_RS05725 or ACZ81_RS15895
373,rxn03373_c0,ATP_selenate_adenylyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06080 or ACZ81_RS06095,ACZ81_RS06095 or ACZ81_RS06080
374,rxn01297_c0,hypoxanthine_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS07805 or ACZ81_RS14185 or ACZ81_RS14180 or ACZ81_RS07800 or ACZ81_RS14175,ACZ81_RS14175 or ACZ81_RS14180 or ACZ81_RS07800 or ACZ81_RS14185 or ACZ81_RS07805
375,rxn01962_c0,XTP_pyrophosphohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS04510,ACZ81_RS04510
376,rxn01682_c0,1S_2R_1_C_indol_3_ylglycerol_3_phosphate_D_glyceraldehyde_3_phosphate_lyase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06895 or ACZ81_RS06890,ACZ81_RS06895 or ACZ81_RS06890
377,rxn03181_c0,ATP_2_3_2_3_tetrakis3_hydroxytetradecanoyl_D_glucosaminyl_beta_D_1_6_glucosaminyl_alpha_phosphate_4_O_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS09695,ACZ81_RS09695
378,rxn02331_c0,phosphoenolpyruvate_D_arabinose_5_phosphate_C_1_carboxyvinyltransferase_phosphate_hydrolysing__2_carboxy_2_oxoethyl_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS07350,ACZ81_RS07350
379,rxn00337_c0,ATP_L_aspartate_4_phosphotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS03465 or ACZ81_RS15065,ACZ81_RS03465 or ACZ81_RS15065
380,rxn01231_c0,3_Sulfo_L_alanine_carboxy_lyase_taurine_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS17835,ACZ81_RS17835
381,rxn02106_c0,2_Propyn_1_al_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02375,ACZ81_RS02375
382,rxn01930_c0,3_Hydroxy_L_kynurenine_hydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS08290,ACZ81_RS08290
383,rxn00208_c0,Pyridoxamine_5_phosphate_oxygen_oxidoreductase_deaminating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS13095 or ACZ81_RS08605,ACZ81_RS13095 or ACZ81_RS08605
384,rxn00140_c0,adenosine_3_5_phosphate_5_nucleotidohydrolase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02950,ACZ81_RS02950
385,rxn05346_c0,butyryl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,KEGG,hasgpr,True,False,False,ACZ81_RS08575 or ACZ81_RS12335,ACZ81_RS12335 or ACZ81_RS08575
386,rxn00867_c0,L_histidine_ammonia_lyase_urocanate_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS04175,ACZ81_RS04175
387,rxn00275_c0,Glycine_2_oxoglutarate_aminotransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10180,ACZ81_RS10180
388,rxn03248_c0,Hexanoyl_CoA_acetyl_CoA_C_acyltransferase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS02645 or ACZ81_RS06155,ACZ81_RS02645 or ACZ81_RS06155
389,rxn05733_c0,O3_acetyl_L_serine_thiosulfate_2_amino_2_carboxyethyltransferase_reducing__L_cysteine_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS10910 or ACZ81_RS15445 or ACZ81_RS05740 or ACZ81_RS11050,ACZ81_RS05740 or ACZ81_RS15445 or ACZ81_RS11050 or ACZ81_RS10910
390,rxn00416_c0,L_aspartate_L_glutamine_amido_ligase_AMP_forming_c0,KEGG,hasgpr,True,False,False,ACZ81_RS06050 or ACZ81_RS13800,ACZ81_RS06050 or ACZ81_RS13800
391,rxn01729_c0,glutarate_semialdehyde_NAD_plus__oxidoreductase_c0,KEGG,hasgpr,True,False,False,ACZ81_RS19350,ACZ81_RS19350
